investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
05_momentum_persistence,ret6_Q4,full,15m,26340,3.6997483777363525e-05,-0.00010332540918139843,0.0014216879629866952,0.0014911733619203393,0.0034883310487479145,0.10223993925588458,0.01921032649962035,0.0015186028853454822,0.0190584662110858,0.012338648443432042,0.9686028853454821,10.0,10.0,15.0,-0.00012488297219431788,0.009225139205504723
05_momentum_persistence,ret6_Q4,full,30m,26340,6.494907642552839e-05,-0.00011042715940506875,0.0020549339146627155,0.002091531617047948,0.004958889069426455,0.18743356112376613,0.049126803340926346,0.0061503416856492025,0.048671222475322705,0.035876993166287015,0.9154517843583903,15.0,20.0,25.0,-0.00014591670486191477,0.020850467489702932
05_momentum_persistence,ret6_Q4,full,1h,26339,6.236676476295043e-05,-0.00017861088225512578,0.002913950339985538,0.0029557088565567158,0.007047243593491794,0.29891036106154373,0.09954819848893276,0.02016021868711796,0.09776377235278484,0.08493109077793386,0.8173051368692813,25.0,35.0,40.0,-0.0002595550753460296,0.03154451599047742
05_momentum_persistence,ret6_Q4,full,2h,26339,0.0001593030543235116,-4.865900946404711e-05,0.004233319128193802,0.004219272136121943,0.010054389896844214,0.43672880519381907,0.18125213561638634,0.050419529974562435,0.17464596226128554,0.16731842514901857,0.6580356125896959,40.0,55.0,70.0,-0.00026480217548463525,0.04066390501535588
05_momentum_persistence,ret6_Q4,full,4h,26333,0.00040043658972231227,8.767355304550861e-05,0.006097516639836487,0.006038582383373736,0.014663532215014246,0.5711844453727263,0.3057000721528121,0.10769756579197205,0.28473778149090495,0.2779782022557248,0.4372840162533703,60.0,100.0,130.0,-0.00026341877990887497,0.044421005465608454
05_momentum_persistence,ret6_Q4,full,12h,26305,0.0013672126860557422,0.0008537857707364704,0.011329622386469396,0.010850647068721853,0.026548316251830198,0.7599695875308876,0.5473484128492682,0.279908762592663,0.44843185706139516,0.4353544953430907,0.11621364759551416,95.0,205.0,315.0,-0.00010113782357601409,0.024271803837045025
05_momentum_persistence,ret6_Q4,thinned144,15m,142,-2.7549095251465508e-05,2.404625908031255e-05,0.0015007094303588486,0.0012223118309694914,0.0032352071783019786,0.11267605633802817,0.014084507042253521,0.0,0.014084507042253521,0.007042253521126761,0.9788732394366197,12.5,12.5,,2.4886960673931036e-06,0.004251180036672443
05_momentum_persistence,ret6_Q4,thinned144,30m,142,-0.00025414222225561084,0.00018975858840408755,0.002399886946766294,0.0021585651996907096,0.005201622303080139,0.20422535211267606,0.04929577464788732,0.0,0.04929577464788732,0.04929577464788732,0.9014084507042254,15.0,25.0,,0.00015426904294724153,0.021475019662267548
05_momentum_persistence,ret6_Q4,thinned144,1h,142,-0.0005063383827404182,-2.5885390775304273e-07,0.0034736550836360625,0.003097728841108427,0.00737107543595325,0.33098591549295775,0.07746478873239436,0.007042253521126761,0.07746478873239436,0.09154929577464789,0.8309859154929577,25.0,30.0,55.0,-8.120304699865688e-05,0.011245532370086936
05_momentum_persistence,ret6_Q4,thinned144,2h,142,0.00012516270314798453,-0.00024250915227941316,0.005189594809165254,0.0052520859096134576,0.011093748835235308,0.5140845070422535,0.14788732394366197,0.035211267605633804,0.14084507042253522,0.15492957746478872,0.704225352112676,45.0,60.0,100.0,-0.0004586523183000013,0.006863013176605565
05_momentum_persistence,ret6_Q4,thinned144,4h,142,-0.000924255141369337,-0.000941703926042925,0.0072076983768510905,0.007683094030810911,0.017451447730407632,0.6901408450704225,0.29577464788732394,0.09154929577464789,0.2676056338028169,0.352112676056338,0.38028169014084506,70.0,122.5,155.0,-0.0012927962589973085,0.02728885777752038
05_momentum_persistence,ret6_Q4,thinned144,12h,141,0.000994549642726869,0.00023622550332724757,0.011257685535317474,0.012290912172222002,0.027291331131483507,0.7659574468085106,0.5390070921985816,0.3049645390070922,0.40425531914893614,0.48226950354609927,0.11347517730496454,80.0,200.0,410.0,-0.000718698090985237,-0.019904734075413988
