investigation,regime,horizon,metric,n,mean,p05,p25,p50,p75,p95
06_mean_reversion,ret12_Q3,12h,mfe,26313,0.01302011017258731,0.0007245611473167823,0.004203952705774672,0.009197590508815967,0.017020927538015096,0.03932349646074689
06_mean_reversion,ret12_Q3,12h,mae,26313,0.012581017642634387,0.0006672049204254905,0.0036447994144230833,0.008356462980454893,0.016626316403106522,0.03789672051257253
06_mean_reversion,ret12_Q3,12h,future_vol,26313,0.025601127815221697,0.007791677661617988,0.014495577152590585,0.021681096319571266,0.03220358785573148,0.05483710563617794
06_mean_reversion,ret12_Q4,12h,forward_return,26304,0.0011775530494607628,-0.031122475338751253,-0.009087634246655346,0.0007488662897190412,0.011365763388526406,0.035554825576579456
06_mean_reversion,ret12_Q4,12h,mfe,26304,0.01581082944305991,0.0008839359758296528,0.005240708001982786,0.011360265128247615,0.02175288345921972,0.046760054663215686
06_mean_reversion,ret12_Q4,12h,mae,26304,0.015633997882723755,0.0010096802691641816,0.005021401701328337,0.010968624552968376,0.020646461848980335,0.04550190306812976
06_mean_reversion,ret12_Q4,12h,future_vol,26304,0.031444827325783666,0.011480902696878468,0.01890012861468052,0.026638676663312204,0.03923471360494821,0.06658065407154039
06_mean_reversion,ret24_Q1,12h,forward_return,26282,0.001698491364008243,-0.030238942592288497,-0.008822477929853328,0.0016974831319460648,0.01170101762875686,0.03494309531562149
06_mean_reversion,ret24_Q1,12h,mfe,26282,0.01564481561978988,0.0011976078255751643,0.0054704642982572604,0.0113422774148082,0.021125566497642134,0.0450441936077789
06_mean_reversion,ret24_Q1,12h,mae,26282,0.01604784033373364,0.0007464650949966681,0.004942829769042673,0.01102225313786992,0.021202269306306976,0.0476406587683575
06_mean_reversion,ret24_Q1,12h,future_vol,26282,0.03169265595352351,0.011597850733334658,0.018787837181981515,0.02697471694008154,0.03893453438289442,0.06675121361453559
06_mean_reversion,ret24_Q1_bull,12h,forward_return,4187,0.002038087874957828,-0.030255456937085767,-0.00898243649925673,0.0015162306715608143,0.0118792608492575,0.03745586484900076
