timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
15m,DEVELOPMENT,2024-05,35,15,20,0.42857142857142855,1.66632911222715,1.0304286732744572,0.5152147532194503,0.12068568573324248,-5.788358281339519,14.211641718660479,14.21164171866048,14.211641718660479,1.0128669069291991,0.06652870919109671
15m,DEVELOPMENT,2024-06,22,6,16,0.2727272727272727,-0.40446292665768224,0.6061465024917013,0.303073150130081,-1.3136825792794646,-7.102040860618984,-4.938272013532696e-13,12.897959139381014,12.843738627474728,2.0458747523192944,0.13988229916163777
15m,DEVELOPMENT,2024-07,39,16,23,0.41025641025641024,1.3439920222773865,0.9970370848977951,0.4985188784468437,-0.15156394106725268,-7.253604801686237,12.746395198313754,12.74639519831376,12.746395198313754,1.1857012690868967,0.08615927966169976
15m,DEVELOPMENT,2024-08,43,13,30,0.3023255813953488,-0.29210901097098574,1.0004647617169762,0.5002323078311796,-1.7928060805191413,-9.046410882205379,10.95358911779461,10.953589117794618,10.95358911779461,2.029207137693856,0.1591985111180535
15m,VALIDATION,2024-09,34,11,23,0.3235294117647059,0.0912430008090768,1.309535976047004,0.6547680108341858,-1.8730609860721128,-1.8730609860721128,18.12693901392787,18.126939013927895,18.12693901392787,2.0071365553149327,0.09968853789250065
15m,VALIDATION,2024-10,30,14,16,0.4666666666666667,2.4166087753305474,1.0999197985756017,0.5499605034399224,0.7667284733150234,-1.1063325127570893,18.893667487242883,18.89366748724292,18.893667487242883,1.008438660235484,0.052588380165166086
15m,VALIDATION,2024-11,58,22,36,0.3793103448275862,2.013928536060931,2.207805099317444,1.1039030531407392,-1.297779616397252,-2.404112129154341,17.595887870845658,17.595887870845672,17.595887870845658,2.9149252373275942,0.14211651298046493
15m,VALIDATION,2024-12,37,14,23,0.3783783783783784,1.1242803415411746,1.281671435090725,0.6408359986153798,-0.7982270921649304,-3.2023392213192716,16.79766077868073,16.79766077868074,16.79766077868073,1.4906179609107575,0.08328143508068414
1h,DEVELOPMENT,2024-01,15,1,14,0.06666666666666667,-2.1009610935397456,0.5526272180535655,0.27631308378648645,-2.9299013953797974,-2.9299013953797974,17.070098604620203,17.0700986046202,17.070098604620203,3.0375469327705,0.1510642768752861
1h,DEVELOPMENT,2024-02,27,8,19,0.2962962962962963,-0.3064066786872798,0.8790844473891277,0.4395421470928507,-1.6250332731692583,-4.5549346685490555,15.445065331450966,15.445065331450937,15.445065331450966,1.6752405621156683,0.09785108820661786
1h,DEVELOPMENT,2024-03,33,11,22,0.3333333333333333,0.2107476764900457,0.9869528238110327,0.4934764645923888,-1.269681611913376,-5.824616280462432,-1.3145040611561853e-13,14.17538371953757,14.310746487767116,1.7883152623986938,0.11341185037773881
1h,DEVELOPMENT,2024-04,16,4,12,0.25,-0.4546386888286441,0.4356435061037718,0.217821639392188,-1.108103834324604,-6.932720114787036,13.06727988521299,13.067279885212963,13.06727988521299,1.2179389487852834,0.08525868332423689
1h,DEVELOPMENT,2024-05,23,7,16,0.30434782608695654,-0.10439141301307157,0.5976848798742818,0.29884241383925814,-1.0009187067266114,-7.933638821513647,12.066361178486382,12.066361178486355,12.066361178486382,1.5254627498462927,0.11223385160739226
1h,DEVELOPMENT,2024-06,3,2,1,0.6666666666666666,0.37998216577219307,0.073938504778978,0.03696934738502716,0.2690743136081879,-7.6645645079054585,12.33543549209457,12.335435492094543,12.33543549209457,0.22853161158040436,0.018189446827949637
1h,DEVELOPMENT,2024-07,26,8,18,0.3076923076923077,-0.11835344716946986,0.6099940007093566,0.3049969707662835,-1.0333444186451097,-8.697908926550568,11.302091073449455,11.302091073449434,11.302091073449455,1.2735517806993055,0.10324335784622186
1h,DEVELOPMENT,2024-08,15,5,10,0.3333333333333333,0.06174390490903395,0.32930337997117204,0.16465170542154378,-0.43221118048368184,-9.13012010703425,10.869879892965772,10.869879892965754,10.869879892965772,0.8708914493747155,0.07632690536163114
1h,VALIDATION,2024-09,18,6,12,0.3333333333333333,0.1604747985296337,0.7164862128143031,0.35824314652580286,-0.9142545608104722,-0.9142545608104722,19.08574543918953,19.085745439189527,19.08574543918953,1.9592770121093217,0.09358544852477953
1h,VALIDATION,2024-10,16,7,9,0.4375,1.0790031779818814,0.6150409857609058,0.30752076263120937,0.15644142958976603,-0.7578131312207061,19.242186868779303,19.24218686877929,19.242186868779303,1.053376955532606,0.053174339955235655
1h,VALIDATION,2024-11,32,11,21,0.34375,0.47589910356902704,1.2231236900715579,0.6115619640105046,-1.3587865505130352,-2.1165996817337414,-1.3855583347321954e-13,17.88340031826625,17.776212661405665,2.4179346395376093,0.12003089366706486
1h,VALIDATION,2024-12,18,5,13,0.2777777777777778,-0.3798184591315421,0.6264126164211786,0.3132062132559357,-1.3194372888086563,-3.4360369705423977,16.563963029457607,16.563963029457593,16.563963029457607,1.2954766686609425,0.07253736346484699
