timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
15m,DEVELOPMENT,2024-05,34,14,20,0.4117647058823529,1.3670295238579377,0.9942814432347332,0.4971410633747035,-0.1243929827514989,-5.884989099051986,14.11501090094802,14.115010900948024,14.11501090094802,1.005980006781547,0.06652870919109599
15m,DEVELOPMENT,2024-06,22,4,18,0.18181818181818182,-1.17251465840015,0.5831327628880905,0.29156608831534564,-2.047213509603586,-7.932202608655572,-4.085620730620576e-13,12.067797391344433,12.017066717982152,2.735489309398975,0.1885813807725828
15m,DEVELOPMENT,2024-07,31,12,19,0.3870967741935484,0.7171250533605998,0.7223225207891637,0.3611614396758014,-0.36635890710436514,-8.298561515759937,11.701438484240075,11.701438484240072,11.701438484240075,1.4142348732140704,0.11597533261031424
15m,DEVELOPMENT,2024-08,36,8,28,0.2222222222222222,-1.135873685307964,0.7392724799182865,0.3696359559906743,-2.2447821212169248,-10.543343636976862,9.456656363023145,9.456656363023146,9.456656363023145,2.2447821212169305,0.19183813376793674
15m,VALIDATION,2024-09,31,9,22,0.2903225806451613,-0.49071438852804805,1.1851678568386699,0.592583805740669,-2.268466051107387,-2.268466051107387,17.73153394889259,17.73153394889261,17.73153394889259,2.6175271899685484,0.128631349235557
15m,VALIDATION,2024-10,28,11,17,0.39285714285714285,1.0371400235232802,0.9605575670356672,0.48027904280278,-0.403696586315167,-2.672162637422554,17.327837362577416,17.327837362577448,17.327837362577416,1.2937488505892034,0.07293801127644955
15m,VALIDATION,2024-11,44,17,27,0.38636363636363635,1.5582620188414007,1.5440600538567655,0.7720304164938009,-0.7578284515091657,-3.4299910889317196,-2.2026824808563106e-13,16.570008911068296,16.4499075722654,2.581228268044402,0.13680198949442196
15m,VALIDATION,2024-12,38,13,25,0.34210526315789475,0.43292838128442607,1.2275638308370638,0.6137820236505628,-1.4084174732032007,-4.83840856213492,15.161591437865022,15.161591437865106,15.161591437865022,2.165012490293936,0.1275423980390362
1h,DEVELOPMENT,2024-01,12,5,7,0.4166666666666667,0.691889688803343,0.4791240055708001,0.23956217575779223,-0.026796492525249405,-0.026796492525249405,19.973203507474757,19.973203507474754,19.973203507474757,1.014523586151558,0.04958709823850056
1h,DEVELOPMENT,2024-02,23,10,13,0.43478260869565216,1.588679487976046,0.9270582379467637,0.46352951614320653,0.19809173388607557,0.17129524136082616,20.171295241360834,20.171295241360824,20.171295241360834,1.2597713123124485,0.060823928539745595
1h,DEVELOPMENT,2024-03,17,7,10,0.4117647058823529,0.9418982496358332,0.6867985084165792,0.34339948968281964,-0.08829974846356536,0.0829954928972608,-1.1013412404281553e-13,20.082995492897258,20.274770891577525,1.1591337130878223,0.05555665582218637
1h,DEVELOPMENT,2024-04,9,3,6,0.3333333333333333,0.07157532229682129,0.35731254137928914,0.17865628858344948,-0.4643935076659174,-0.38139801476865665,19.618601985231376,19.618601985231336,19.618601985231376,0.7956466261153317,0.03918984011572553
1h,DEVELOPMENT,2024-05,16,5,11,0.3125,-0.04423743695142121,0.6275586648640934,0.313779321372652,-0.9855754231881667,-1.3669734379568235,18.6330265620432,18.633026562043167,18.6330265620432,1.676360584961273,0.08254117038723778
1h,DEVELOPMENT,2024-06,4,2,2,0.5,0.4042862006169543,0.1509014089500003,0.07545080554654185,0.17793398612041214,-1.1890394518364114,-1.6697754290362354e-13,18.810960548163578,18.999709374137453,0.3050359607204598,0.016047834270430862
1h,DEVELOPMENT,2024-07,17,5,12,0.29411764705882354,-0.21538487557912425,0.6349614116778043,0.3174806519926491,-1.1678269392495775,-2.3568663910859886,17.643133608914045,17.643133608914,17.643133608914045,1.6501748362392732,0.08553094151427483
1h,DEVELOPMENT,2024-08,10,3,7,0.3,-0.10223498580378701,0.3471315598333472,0.17356575435790453,-0.6229322999950386,-2.9797986910810272,17.020201308919017,17.02020130891896,17.020201308919017,0.872102222784477,0.04896255821289433
1h,VALIDATION,2024-09,14,4,10,0.2857142857142857,-0.2831903156382638,0.5410650057288793,0.2705324320668249,-1.0947877534339678,-1.0947877534339678,18.905212246566013,18.90521224656603,18.905212246566013,1.2120199152169029,0.06060099576084514
1h,VALIDATION,2024-10,13,6,7,0.46153846153846156,1.0390076160285922,0.4898835730024774,0.24494204625311292,0.30418199677300184,-0.790605756660966,19.20939424333902,19.209394243339034,19.20939424333902,1.0388112270989218,0.0539673570797161
1h,VALIDATION,2024-11,26,7,19,0.2692307692307692,-0.6553333359405621,0.9809992987232296,0.4904994855282353,-2.126832120192027,-2.917437876852993,17.08256212314699,17.082562123147007,17.08256212314699,3.184816034698045,0.15714001139635697
1h,VALIDATION,2024-12,15,5,10,0.3333333333333333,0.10820491674804486,0.5076474080738851,0.2538237310881382,-0.6532662224139784,-3.570704099266971,16.42929590073301,16.42929590073303,16.42929590073301,0.8534319424560053,0.049380627306026575
