strategy_id,family,timeframe,group,robustness_score,definition,gate_failures,flags,val_dev_avg_R_ratio,val_dev_pf_ratio,val_dev_win_rate_ratio,val_dev_trade_count_ratio,val_dev_dd_pct_ratio,beat_BASELINE_A_val_avg_R,beat_BASELINE_A_val_net,beat_RANDOM_val_avg_R,beat_RANDOM_val_net,monthly_consistency_dev,monthly_consistency_val,dev_range12_median,dev_range12_q1,dev_range12_q3,dev_range24_median,dev_closed_trades,dev_wins,dev_losses,dev_win_rate,dev_gross_pnl,dev_fees,dev_slippage,dev_net_pnl,dev_avg_net_pnl,dev_avg_R,dev_profit_factor,dev_max_drawdown,dev_max_drawdown_pct,dev_final_equity,dev_median_holding_time,dev_average_holding_time,dev_longest_winning_streak,dev_longest_losing_streak,dev_signals,dev_filled_trades,dev_tp_count,dev_sl_count,dev_months_with_trades,dev_largest_win_net_pnl,dev_sum_of_winning_net_pnl,dev_max_month_share_of_net,val_closed_trades,val_wins,val_losses,val_win_rate,val_gross_pnl,val_fees,val_slippage,val_net_pnl,val_avg_net_pnl,val_avg_R,val_profit_factor,val_max_drawdown,val_max_drawdown_pct,val_final_equity,val_median_holding_time,val_average_holding_time,val_longest_winning_streak,val_longest_losing_streak,val_signals,val_filled_trades,val_tp_count,val_sl_count,val_months_with_trades,val_largest_win_net_pnl,val_sum_of_winning_net_pnl,val_max_month_share_of_net
F03,RANGE / MARKET STRUCTURE,1h,GROUP 3,,Higher low (low>prev low); higher close (close>prev close); EMA20>EMA50.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,0.6581396832975297,1.1344219876256847,1.091979852770244,0.5350553505535055,0.46329732520603534,True,False,True,True,1/8 months with trades were net-positive,0/4 months with trades were net-positive,0.02429507870376951,0.016989257279350706,0.03672959536504762,0.03709822949607159,271,89,182,0.3284132841328413,1.5050593078618322,8.002238143420897,4.001119447974836,-10.4982982835339,-0.03873910805732066,-0.2646880147601418,0.6867840197050054,10.588800885538586,0.5294400442769293,9.501701716466096,0 days 05:00:00,0 days 09:04:38.966789668,4,11,1168,271,89,182,8,0.33937299583401753,23.019462443892404,,145,52,93,0.3586206896551724,3.2558230675236848,5.299631271911302,2.6498164499111274,-4.693624654298745,-0.03236982520206031,-0.1742016862068916,0.7791028927033096,4.945523925855596,0.24528815637046625,15.306375345701253,0 days 05:00:00,0 days 10:15:18.620689655,4,8,673,146,52,93,4,0.34202991593978527,16.554388557547725,
F04,RANGE / MARKET STRUCTURE,5m,GROUP 3,,Close breaks previous confirmed 3-bar pivot swing high; EMA20>EMA50. Pivot at i confirmed at i+1 when high[i]>high[i-1] and high[i]>high[i+1].,dev_avg_R<=0|dev_net_pnl<=0|dev_max_drawdown>60%|val_avg_R<=0|val_net_pnl<=0,,0.7636634845629883,1.0458717820249148,1.0567586049692272,0.4385245901639344,0.47775534593764607,True,True,True,True,1/8 months with trades were net-positive,0/4 months with trades were net-positive,0.006099392361111061,0.0040128827100909875,0.009486593678125713,0.00886083835177556,488,164,324,0.3360655737704918,5.525683205436705,13.11497044914665,6.5574866059934624,-14.146773849703408,-0.028989290675621743,-0.2417655696721257,0.7362970438183838,15.57429712782147,0.7278398353144642,5.853226150296592,0 days 03:55:00,0 days 08:23:17.336065574,5,10,7000,489,164,324,8,0.36480252255342194,39.49985209088828,,214,76,138,0.35514018691588783,4.230236086718664,7.366312220852154,3.6831571679846875,-6.819233302118178,-0.03186557617812232,-0.18462753738317142,0.7700723013180099,6.967992684053071,0.34772937230786116,13.180766697881825,0 days 05:25:00,0 days 10:01:32.523364485,5,7,3789,214,76,138,4,0.3404084318192234,22.838930291080597,
F04,RANGE / MARKET STRUCTURE,15m,GROUP 3,,Close breaks previous confirmed 3-bar pivot swing high; EMA20>EMA50. Pivot at i confirmed at i+1 when high[i]>high[i-1] and high[i]>high[i+1].,dev_avg_R<=0|dev_net_pnl<=0|dev_max_drawdown>60%|val_avg_R<=0|val_net_pnl<=0,,0.6246502962962734,1.1616423655356458,1.123628526645768,0.4756756756756757,0.4625774187008228,False,False,True,True,1/8 months with trades were net-positive,0/4 months with trades were net-positive,0.011157016537118652,0.007415814049580036,0.016934187061480453,0.016436581541667633,370,116,254,0.31351351351351353,0.17267297037273183,9.354376457946668,4.677188272141059,-13.858891759714993,-0.03745646421544593,-0.3093202999999948,0.6522089628900208,15.075302148737133,0.7109245744000103,6.141108240285012,0 days 04:00:00,0 days 07:58:15.405405405,8,12,2150,370,116,254,8,0.3613518339605379,25.98943749821384,,176,62,114,0.3522727272727273,3.1794615454193833,6.131976380560444,3.0659889851452737,-6.018503820286335,-0.03419604443344509,-0.1932170170454489,0.757633562475114,6.6919445177476415,0.3288576545169378,13.981496179713659,0 days 05:00:00,0 days 08:56:15,4,9,1198,176,62,114,4,0.3490611388611413,18.813745569311425,
F04,RANGE / MARKET STRUCTURE,1h,GROUP 3,,Close breaks previous confirmed 3-bar pivot swing high; EMA20>EMA50. Pivot at i confirmed at i+1 when high[i]>high[i-1] and high[i]>high[i+1].,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,1.1229870954931869,0.9595203172710183,0.9683995922528034,0.5736842105263158,0.7226055153931802,False,False,True,True,0/8 months with trades were net-positive,0/4 months with trades were net-positive,0.02429507870376951,0.016989257279350706,0.03672959536504762,0.03709822949607159,190,63,127,0.33157894736842103,1.3353122323320517,6.167549388467216,3.083775028061288,-7.916012184196452,-0.04166322202208659,-0.25520526578946773,0.6926938831426372,8.162224524427872,0.40398540915457876,12.08398781580355,0 days 04:00:00,0 days 07:59:03.157894737,4,9,461,190,63,127,8,0.3463495995636654,17.843358521303355,,109,35,74,0.3211009174311927,0.3118471511294182,3.8896616810711944,1.9448309184971588,-5.522645448438935,-0.05066647200402693,-0.28659222018348113,0.6646538545247169,5.968636264772096,0.29192208479346915,14.477354551561064,0 days 05:00:00,0 days 09:40:11.009174312,3,11,303,109,35,74,4,0.3507238388440494,10.94584695248531,
G01,TIME / REGIME,5m,GROUP 3,,EMA20>EMA50; candle open hour in 00-08 UTC.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,0.9944015798843914,1.0171927912615741,1.0010752688172042,0.5263157894736842,0.6024910832493886,True,True,True,True,2/8 months with trades were net-positive,1/4 months with trades were net-positive,0.006099392361111061,0.0040128827100909875,0.009486593678125713,0.00886083835177556,266,93,173,0.34962406015037595,3.8207387067103764,8.280326793834824,4.1401643521016185,-8.599752439226066,-0.032329896388067915,-0.2011511033834537,0.7450489132551497,9.771632630852297,0.4646317434907417,11.400247560773934,0 days 07:25:00,0 days 11:17:10.827067669,5,14,12417,267,93,173,8,0.35515332279429285,25.131237096945306,,140,49,91,0.35,2.701488681916232,5.199982366029236,2.5999918583865056,-5.0984855424995095,-0.03641775387499649,-0.20002497499999491,0.757858383700408,5.679508927936308,0.279936482447789,14.90151445750049,0 days 08:20:00,0 days 10:58:04.285714286,4,9,6309,140,49,91,4,0.3447076368297538,15.957314862298977,
G01,TIME / REGIME,15m,GROUP 3,,EMA20>EMA50; candle open hour in 00-08 UTC.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,0.45725838381670275,1.2395681716402633,1.1328052190121156,0.5248868778280543,0.43552970647985584,True,False,True,True,2/8 months with trades were net-positive,1/4 months with trades were net-positive,0.011157016537118652,0.007415814049580036,0.016934187061480453,0.016436581541667633,221,74,147,0.334841628959276,1.1606176550216918,6.525401106294457,3.262700843301268,-8.627484294574034,-0.03903839047318568,-0.24543189819003983,0.6846678584383382,9.380794226743495,0.457958234942397,11.372515705425963,0 days 07:00:00,0 days 11:38:37.194570136,5,7,4202,222,74,147,8,0.3490611388611413,18.732505879110718,,116,44,72,0.3793103448275862,4.118721803596124,4.514601595219061,2.2573018272897496,-2.653181618912686,-0.022872255335454193,-0.11222579310344315,0.8486924854652655,4.321926934712181,0.19945441564449504,17.346818381087314,0 days 08:30:00,0 days 11:29:44.482758621,4,8,2209,116,44,72,4,0.371576023018074,14.881847140703995,
G01,TIME / REGIME,1h,GROUP 3,,EMA20>EMA50; candle open hour in 00-08 UTC.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,0.6056611823265227,1.1302145054194965,1.0960187353629978,0.5384615384615384,0.38195737028675014,True,False,True,True,1/8 months with trades were net-positive,1/4 months with trades were net-positive,0.02429507870376951,0.016989257279350706,0.03672959536504762,0.03709822949607159,182,61,121,0.33516483516483514,1.8750714147289493,6.192764842112886,3.0963828898239507,-7.414076317207887,-0.0407366830615818,-0.24446373351647807,0.7108401053327713,8.230428358752558,0.3976570829325952,12.585923682792117,0 days 07:00:00,0 days 10:38:34.285714286,6,9,1017,182,61,121,8,0.3533827103605351,18.225981152518894,,98,36,62,0.3673469387755102,2.6584648764670917,3.689497531544582,1.8447494303883172,-2.875782085465808,-0.02934471515781437,-0.14806219387754607,0.803401798081021,3.0667698302939996,0.15188805367283417,17.124217914534192,0 days 09:00:00,0 days 11:52:02.448979592,4,5,595,98,36,62,4,0.34634959956366274,11.751930972921977,
G02,TIME / REGIME,5m,GROUP 3,,EMA20>EMA50; candle open hour in 08-16 UTC.,dev_avg_R<=0|dev_net_pnl<=0|dev_max_drawdown>60%|val_avg_R<=0|val_net_pnl<=0,,1.078272981407159,0.9526224746034792,0.9798237476808904,0.4556213017751479,0.5975899115846816,True,True,False,True,1/8 months with trades were net-positive,1/4 months with trades were net-positive,0.006099392361111061,0.0040128827100909875,0.009486593678125713,0.00886083835177556,338,112,226,0.33136094674556216,2.121567321728156,9.318775932593892,4.659388496688289,-11.856597107554025,-0.035078689667319606,-0.25585828698224283,0.6950232625401942,12.64511105420002,0.6100841261201985,8.143402892445977,0 days 04:25:00,0 days 08:06:48.284023669,5,17,12639,339,112,226,8,0.35025393040774944,27.020456946828258,,154,50,104,0.3246753246753247,0.33576851782915185,4.971082168814297,2.4855411683490103,-7.120854819334155,-0.04623931700866334,-0.27588507792207145,0.6620947802680234,7.346824700975045,0.3645801189873871,12.879145180665844,0 days 05:17:30,0 days 08:45:50.649350649,6,7,6340,154,50,104,4,0.34470763682975436,13.952672322336973,
G02,TIME / REGIME,15m,GROUP 3,,EMA20>EMA50; candle open hour in 08-16 UTC.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,0.829824579308454,1.0579503919139837,1.0483305274971941,0.4721311475409836,0.5277604637280787,False,False,False,True,1/8 months with trades were net-positive,1/4 months with trades were net-positive,0.011157016537118652,0.007415814049580036,0.016934187061480453,0.016436581541667633,305,99,206,0.32459016393442625,1.5272539416287594,8.77913636446919,4.389568564047604,-11.641450986888035,-0.03816869176028864,-0.27614017704917526,0.6838618513785109,12.093329979099655,0.5927867296645,8.358549013111972,0 days 04:00:00,0 days 08:18:26.557377049,7,16,4418,306,99,206,8,0.3490611388611392,25.1824851234809,,144,49,95,0.3402777777777778,1.8543165013401282,5.1216118995642725,2.560806413360991,-5.828101811585135,-0.040472929247119,-0.22914790624999387,0.723491913680918,6.382155544238131,0.3128493993395877,14.171898188414865,0 days 05:00:00,0 days 08:50:06.250000,3,10,2164,144,49,95,4,0.3490611388611402,15.249407671662611,
G02,TIME / REGIME,1h,GROUP 3,,EMA20>EMA50; candle open hour in 08-16 UTC.,dev_avg_R<=0|dev_net_pnl<=0|dev_max_drawdown>60%|val_avg_R<=0|val_net_pnl<=0,,0.4471045680499765,1.3478470763621335,1.260204081632653,0.4534412955465587,0.32630253721853064,True,False,True,True,0/8 months with trades were net-positive,0/4 months with trades were net-positive,0.02429507870376951,0.016989257279350706,0.03672959536504762,0.03709822949607159,247,70,177,0.2834008097165992,-2.7142647154178343,6.6688167977802975,3.334407720323629,-12.71748923352176,-0.05148781066203142,-0.399522949392708,0.5703709874492497,12.751441562388626,0.6364915595818375,7.282510766478232,0 days 03:00:00,0 days 07:15:47.368421053,4,13,1044,247,70,177,8,0.3319702125297944,16.88360580895863,,112,40,72,0.35714285714285715,2.327008679501603,4.093439590809197,2.0467203771565274,-3.813151288464121,-0.034045993647001074,-0.17862853571427934,0.7687728678752545,4.17196304350114,0.20768881080973312,16.18684871153588,0 days 05:00:00,0 days 10:25:10.714285714,6,6,586,112,40,72,4,0.3434492630127415,12.6777823378153,
G03,TIME / REGIME,5m,GROUP 3,,EMA20>EMA50; candle open hour in 16-24 UTC.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,1.2610758881901807,0.9173473878177338,0.9472758081334723,0.4241486068111455,0.6297356492094764,True,True,False,True,0/8 months with trades were net-positive,0/4 months with trades were net-positive,0.006099392361111061,0.0040128827100909875,0.009486593678125713,0.00886083835177556,323,112,211,0.34674922600619196,4.715404220838552,9.923430802349785,4.961716580025431,-10.169743161536664,-0.03148527294593394,-0.20976267337460824,0.7480679080562826,11.320899316280961,0.53649667081238,9.830256838463336,0 days 03:55:00,0 days 09:33:28.049535604,4,11,12093,324,112,211,8,0.3619687027276147,30.197258450185853,,137,45,92,0.3284671532846715,0.8842865261362612,4.768433413126346,2.3842169276345446,-6.26836381462463,-0.045754480398719925,-0.26452664963503086,0.6862381413657076,6.907047386778141,0.3378510792927569,13.73163618537537,0 days 04:55:00,0 days 11:14:38.102189781,3,10,6239,137,45,92,4,0.346940857806687,13.70972989602862,
G03,TIME / REGIME,15m,GROUP 3,,EMA20>EMA50; candle open hour in 16-24 UTC.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,1.2413086339150097,0.921596479075317,0.9501807955002008,0.4763636363636364,0.6512772910793647,False,False,False,True,1/8 months with trades were net-positive,1/4 months with trades were net-positive,0.011157016537118652,0.007415814049580036,0.016934187061480453,0.016436581541667633,275,95,180,0.34545454545454546,3.6852864307518454,8.584134688687826,4.292068265665046,-9.190916523601027,-0.033421514631276454,-0.21364089090908533,0.7380346379101158,10.065777033364453,0.48392912698425705,10.80908347639897,0 days 03:45:00,0 days 09:14:53.454545455,6,12,4049,276,95,180,8,0.35515332279429024,25.893555905419905,,131,43,88,0.3282442748091603,0.7028937396299467,4.503605531557781,2.251802941502068,-6.052514733429902,-0.04620240254526642,-0.26519428244274235,0.6801701237335892,6.393555488250323,0.31517205089670886,13.947485266570101,0 days 03:45:00,0 days 10:59:53.129770992,3,10,2119,132,43,88,4,0.3426137999905118,12.871654590852668,
G03,TIME / REGIME,1h,GROUP 3,,EMA20>EMA50; candle open hour in 16-24 UTC.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,0.546892721833901,1.1751592356301128,1.098515519568151,0.527027027027027,0.4821797982494319,True,False,True,True,0/8 months with trades were net-positive,0/4 months with trades were net-positive,0.02429507870376951,0.016989257279350706,0.03672959536504762,0.03709822949607159,222,76,146,0.34234234234234234,2.0742110039869144,6.768382150551685,3.384191593828209,-8.07836274039298,-0.036389021353121526,-0.22296349999999446,0.7116194115076132,8.413475219147251,0.4206737609573626,11.921637259607017,0 days 05:00:00,0 days 09:14:35.675675676,3,9,1016,222,76,146,8,0.3404084318192276,19.934489243249622,,117,44,73,0.37606837606837606,3.8609628973079864,4.486995761134848,2.243498845807873,-2.869531709634735,-0.024525912048160126,-0.12193711538460997,0.8362661236868374,4.261870163567195,0.20284038918725084,17.130468290365265,0 days 04:00:00,0 days 10:21:01.538461538,4,6,620,118,44,73,4,0.3600326996043389,14.656051720310915,
G04,TIME / REGIME,5m,GROUP 3,,EMA20>EMA50; previous 12-bar range < DEVELOPMENT median; market-audit 4-hour bucket 08-12 UTC.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,0.531410855586417,1.2479705978417368,1.163251817580965,0.5393939393939394,0.41530602086193774,True,True,True,True,2/8 months with trades were net-positive,2/4 months with trades were net-positive,0.006099392361111061,0.0040128827100909875,0.009486593678125713,0.00886083835177556,165,51,114,0.3090909090909091,-0.6936480171958079,5.16534157490397,2.5826706140397038,-8.441660206139483,-0.05116157700690595,-0.3225682181818125,0.6220490940277628,8.887542795229669,0.4367544396560338,11.558339793860517,0 days 05:45:00,0 days 11:24:56.363636364,4,11,4074,166,51,114,8,0.34906113886114265,13.893675078807744,,89,32,57,0.3595505617977528,2.001423581053155,3.3249546097418223,1.6624778052266196,-2.986008833915287,-0.03355066105522794,-0.171416252808983,0.7762989797607378,3.701372951669022,0.18138674842733268,17.013991166084715,0 days 06:15:00,0 days 11:12:45.168539326,5,7,2382,89,32,57,4,0.34906113886114026,10.362204020552538,
G04,TIME / REGIME,15m,GROUP 3,,EMA20>EMA50; previous 12-bar range < DEVELOPMENT median; market-audit 4-hour bucket 08-12 UTC.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,0.1278842959756431,1.3888317321256571,1.2364864864864866,0.6065573770491803,0.3602409976017017,True,True,True,True,2/8 months with trades were net-positive,2/4 months with trades were net-positive,0.011157016537118652,0.007415814049580036,0.016934187061480453,0.016436581541667633,122,40,82,0.32786885245901637,0.5900981474650645,4.208307124200931,2.104153709624777,-5.7223626863606425,-0.04690461218328397,-0.2663188606557324,0.676910198588536,6.0610328334976415,0.3017013975553336,14.277637313639358,0 days 05:52:30,0 days 12:58:31.475409836,4,9,1487,123,40,82,8,0.3335515024680013,11.989006293290467,,74,30,44,0.40540540540540543,3.7254545439489544,2.918328753803217,1.4591653082650957,-0.6520395181193585,-0.00881134483945079,-0.03405799999999374,0.940114363599239,2.318783265482807,0.10868521243316098,19.34796048188064,0 days 06:00:00,0 days 10:46:12.972972973,5,4,852,74,30,44,4,0.3633381720695836,10.236039114891096,
G04,TIME / REGIME,1h,GROUP 3,,EMA20>EMA50; previous 12-bar range < DEVELOPMENT median; market-audit 4-hour bucket 08-12 UTC.,dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,1.8074723537964588,0.7971875085438863,0.860969387755102,0.5444444444444444,0.8884582025540467,False,False,False,True,1/8 months with trades were net-positive,1/4 months with trades were net-positive,0.02429507870376951,0.016989257279350706,0.03672959536504762,0.03709822949607159,90,32,58,0.35555555555555557,1.8734541188800595,3.381107695437472,1.6905543160821124,-3.198207892639525,-0.035535643251550265,-0.18338329999999534,0.7655556966354541,3.633209799385277,0.17779346515186426,16.801792107360473,0 days 06:00:00,0 days 11:43:20,4,8,328,90,32,58,8,0.3464760179015414,10.44344535609186,,49,15,34,0.30612244897959184,-0.35437152410817974,1.8164342698261544,0.9082170463201013,-3.0790228402544355,-0.06283720082151908,-0.3314602448979537,0.6102914384523969,3.1742898177435244,0.15796206247468086,16.920977159745565,0 days 08:00:00,0 days 14:37:57.551020408,2,8,216,49,15,34,4,0.3447076368297564,4.821811639817235,
BASELINE_A,BASELINE,5m,GROUP 3,,"Existing v0.5 / v0.3 generate_signals: 20-bar close breakout, volume > 1.5*volume_ma20, EMA20>EMA50, 50<RSI14<70.",dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,1.156741531306129,0.9197975016811412,0.9593883357041251,0.5156794425087108,0.686670062828752,False,False,False,True,1/8 months with trades were net-positive,0/4 months with trades were net-positive,0.006099392361111061,0.0040128827100909875,0.009486593678125713,0.00886083835177556,287,95,192,0.3310104529616725,2.225481180150731,8.61843210704708,4.309216609893377,-10.702167536789727,-0.037289782358152355,-0.2569081916376245,0.7014284505393247,11.720017252887834,0.5597591040958729,9.29783246321028,0 days 05:35:00,0 days 10:19:45.365853659,6,12,869,288,95,192,8,0.3591568962770174,25.142398216784528,,148,47,101,0.31756756756756754,-0.08075857357365723,4.814933562777061,2.407466761198609,-7.303158897549327,-0.04934566822668463,-0.2971763749999942,0.6451721364141447,7.762970285959302,0.384369819178479,12.696841102450676,0 days 06:15:00,0 days 10:20:32.432432432,4,10,474,148,47,101,4,0.34470763682975336,13.27909984544883,
BASELINE_A,BASELINE,15m,GROUP 3,,"Existing v0.5 / v0.3 generate_signals: 20-bar close breakout, volume > 1.5*volume_ma20, EMA20>EMA50, 50<RSI14<70.",dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,0.5098585117574573,1.2183582976316139,1.154471544715447,0.5774647887323944,0.4268374877394808,False,False,True,True,2/8 months with trades were net-positive,1/4 months with trades were net-positive,0.011157016537118652,0.007415814049580036,0.016934187061480453,0.016436581541667633,142,45,97,0.31690140845070425,0.03630005611166026,4.759917279823083,2.3799586489862854,-7.103575872697708,-0.05002518220209654,-0.2991718556337975,0.6500401036284045,7.452637011558849,0.36623984569619045,12.896424127302293,0 days 06:00:00,0 days 10:43:37.605633803,3,10,290,142,45,97,8,0.3490611388611418,13.19468100287002,,82,30,52,0.36585365853658536,2.0234062914789304,3.0158087331154846,1.507904872409151,-2.5003073140457053,-0.030491552610313475,-0.15253531707316487,0.7919817540489807,3.188420603493743,0.15632489564705704,17.499692685954297,0 days 05:37:30,0 days 10:01:49.756097561,4,5,171,82,30,52,4,0.3490611388611413,9.519346551483176,
BASELINE_A,BASELINE,1h,GROUP 3,,"Existing v0.5 / v0.3 generate_signals: 20-bar close breakout, volume > 1.5*volume_ma20, EMA20>EMA50, 50<RSI14<70.",dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,1.5151126282751137,0.887801079252708,0.9215686274509803,0.6382978723404256,1.322490602973119,False,False,True,True,3/8 months with trades were net-positive,1/4 months with trades were net-positive,0.02429507870376951,0.016989257279350706,0.03672959536504762,0.03709822949607159,47,17,30,0.3617021276595745,1.1359226907144357,1.8115491295116881,0.9057748487364125,-1.5814012875336652,-0.033646835904971605,-0.16497123404254863,0.7819792381016155,1.714766249370701,0.08533184711064538,18.418598712466334,0 days 03:00:00,0 days 07:25:31.914893617,3,5,51,47,17,30,8,0.3447076368297551,5.672042255016321,,30,10,20,0.3333333333333333,0.263293952784547,1.1758088994347833,0.5879045155408144,-1.5004194621910505,-0.050013982073035014,-0.24994999999999476,0.6942420115398246,2.329375333558602,0.1128505659381674,18.49958053780895,0 days 03:00:00,0 days 09:26:00,2,7,42,30,10,20,4,0.3540730365959666,3.406793166160206,
RANDOM_BASELINE,RANDOM,5m,GROUP 3,,"Existing occupancy process: independent Bernoulli(p=1/12) on each bar, seed=20240101, first sample of the investigation-11 generator; replayed through the v0.4 engine.",dev_avg_R<=0|dev_net_pnl<=0|dev_max_drawdown>60%|val_avg_R<=0|val_net_pnl<=0,,0.7535527154762023,1.0663617233877347,1.0766320927394752,0.430635838150289,0.5736276454883912,True,False,False,False,0/8 months with trades were net-positive,0/4 months with trades were net-positive,0.006099392361111061,0.0040128827100909875,0.009486593678125713,0.00886083835177556,692,220,472,0.3179190751445087,1.9181565156017721,13.007303190590386,6.503652074833636,-17.59279874982225,-0.025423119580667994,-0.29612343352600595,0.6783989857385546,18.74806991767175,0.8892013000040335,2.4072012501777387,0 days 03:32:30,0 days 07:26:48.815028902,5,14,5771,693,220,472,8,0.36135183396053705,37.1110049375635,,298,102,196,0.3422818791946309,3.1837283414106494,8.80172731178655,4.400864451824861,-10.018863422200761,-0.03362034705436497,-0.22314461744965847,0.7234187115766564,10.206960759149796,0.5100704480865303,9.981136577799244,0 days 04:10:00,0 days 08:49:34.832214765,5,10,2907,299,102,196,4,0.3377641075524749,26.205074499679153,
RANDOM_BASELINE,RANDOM,15m,GROUP 3,,"Existing occupancy process: independent Bernoulli(p=1/12) on each bar, seed=20240101, first sample of the investigation-11 generator; replayed through the v0.4 engine.",dev_avg_R<=0|dev_net_pnl<=0|dev_max_drawdown>60%|val_avg_R<=0|val_net_pnl<=0,,0.7117900252056094,1.0705185026139952,1.095442023541197,0.45920303605313095,0.5388164643528394,False,False,False,False,1/8 months with trades were net-positive,0/4 months with trades were net-positive,0.011157016537118652,0.007415814049580036,0.016934187061480453,0.016436581541667633,527,165,362,0.31309297912713474,1.7494709389300647,12.035334554962308,6.017667714848209,-16.303531330880453,-0.030936492088957216,-0.3105800113851936,0.6779659351002516,17.27277218376348,0.8247395719224008,3.6964686691195503,0 days 04:00:00,0 days 08:02:21.745730550,6,18,1927,528,165,362,8,0.35684504197468436,34.32319766425198,,242,83,159,0.34297520661157027,2.8328446465657593,7.601324138722932,3.800662777572192,-8.569142269729364,-0.03540967880053457,-0.2210677541322254,0.7257750776668184,8.887665203102044,0.4443832601551022,11.430857730270636,0 days 05:45:00,0 days 09:22:07.685950413,4,12,956,243,83,159,4,0.3420299159397862,22.679448109367936,
RANDOM_BASELINE,RANDOM,1h,GROUP 3,,"Existing occupancy process: independent Bernoulli(p=1/12) on each bar, seed=20240101, first sample of the investigation-11 generator; replayed through the v0.4 engine.",dev_avg_R<=0|dev_net_pnl<=0|val_avg_R<=0|val_net_pnl<=0,,1.1287649509444853,0.9294458025217447,0.9616530156366344,0.5528455284552846,0.748084296521677,False,False,False,False,1/8 months with trades were net-positive,0/4 months with trades were net-positive,0.02429507870376951,0.016989257279350706,0.03672959536504762,0.03709822949607159,246,79,167,0.32113821138211385,0.258430911398184,7.073928147127357,3.536964138171027,-10.3524613739002,-0.04208317631666748,-0.2864805060975557,0.6558378829085914,10.952213347660745,0.534544487508839,9.647538626099806,0 days 06:00:00,0 days 10:41:27.804878049,5,20,461,247,79,167,8,0.34906113886114176,19.727727176167935,,136,42,94,0.3088235294117647,-0.8529078079663625,4.288811292910471,2.144405433228045,-7.286124534104879,-0.05357444510371234,-0.3233691544117588,0.6095657674041377,7.997686737951803,0.3998843368975901,12.713875465895118,0 days 06:00:00,0 days 10:05:17.647058824,4,11,260,136,42,94,4,0.3404084318192238,11.375467933497037,
