investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
02_day_of_week,Wednesday,full,12h,14976,0.002374285595766896,0.0009608700388561431,0.011541285927398892,0.01173328398169543,0.026862394787442012,0.7556757478632479,0.5586939102564102,0.2847222222222222,0.45372596153846156,0.46968482905982906,0.07658920940170941,95.0,215.0,302.5,5.946444543658558e-06,0.029565908314111433
02_day_of_week,Wednesday,thinned144,15m,104,7.559704964983008e-05,-0.00011843450813525669,0.0014892927069032336,0.0013523905771184452,0.0034390059424533655,0.07692307692307693,0.009615384615384616,0.0,0.009615384615384616,0.009615384615384616,0.9807692307692307,15.0,15.0,,-0.00013999207114817613,-0.00021794239019646243
02_day_of_week,Wednesday,thinned144,30m,104,0.0001829049631447037,-0.00013488533429112382,0.002050524603917636,0.0022689435339826036,0.004916486545496684,0.1346153846153846,0.04807692307692308,0.019230769230769232,0.04807692307692308,0.04807692307692308,0.9038461538461539,15.0,25.0,30.0,-0.00017037487974796983,0.020256168091303307
02_day_of_week,Wednesday,thinned144,1h,104,-0.00013746395837267616,-0.00020330926370021318,0.0029771260088252705,0.0033677327753718345,0.007499348406372307,0.23076923076923078,0.04807692307692308,0.038461538461538464,0.04807692307692308,0.08653846153846154,0.8653846153846154,30.0,25.0,32.5,-0.000284253456791117,-0.018142333285384345
02_day_of_week,Wednesday,thinned144,2h,104,2.4995047409484335e-05,0.0002548127627581831,0.004764132327398585,0.005377836959257587,0.011999801291998981,0.4807692307692308,0.20192307692307693,0.0673076923076923,0.20192307692307693,0.20192307692307693,0.5961538461538461,67.5,90.0,55.0,3.866959673759496e-05,0.06794101967714727
02_day_of_week,Wednesday,thinned144,4h,104,0.001444997183591199,5.4496842904094844e-05,0.00765735779439114,0.007098023319464852,0.016138536394288243,0.6442307692307693,0.33653846153846156,0.11538461538461539,0.3173076923076923,0.25961538461538464,0.4230769230769231,80.0,110.0,97.5,-0.00029659549005028873,0.0769909162823958
02_day_of_week,Wednesday,thinned144,12h,104,0.0029577843323412875,0.0002417660534624888,0.011412422960729418,0.011840307727188026,0.02744211920990941,0.7596153846153846,0.5673076923076923,0.3173076923076923,0.4423076923076923,0.4519230769230769,0.10576923076923077,105.0,205.0,345.0,-0.0007131575408499957,0.01814763908334216
02_day_of_week,Thursday,full,15m,14976,3.0577181627326793e-06,4.458800737627833e-05,0.0013776477006318677,0.0013856637710340514,0.0032596579163872907,0.07098023504273504,0.009081196581196582,0.0009348290598290599,0.009014423076923076,0.014623397435897436,0.9763621794871795,10.0,15.0,15.0,2.3030444363358882e-05,-0.0008189039286580022
02_day_of_week,Thursday,full,30m,14976,9.69327084495306e-06,9.077312437999474e-05,0.0020434883890499966,0.001989270814882149,0.00465022319014206,0.15110844017094016,0.026976495726495728,0.0028044871794871795,0.026776175213675212,0.039797008547008544,0.9334268162393162,20.0,20.0,22.5,5.5283578923148724e-05,-0.0010445797719445607
02_day_of_week,Thursday,full,1h,14976,1.4276519604989669e-05,0.00015359530203351568,0.002936069301684774,0.0028530082126674294,0.006766504647636204,0.27757745726495725,0.07051282051282051,0.010016025641025642,0.06931089743589744,0.08880876068376069,0.8418803418803419,30.0,40.0,40.0,7.265110894261184e-05,0.003091641073590015
02_day_of_week,Thursday,full,2h,14976,2.415029951865621e-05,0.00031653966946654233,0.004249150762895337,0.004106978381961557,0.009740994940039775,0.43509615384615385,0.15244391025641027,0.02564102564102564,0.14556623931623933,0.164196047008547,0.6902377136752137,45.0,65.0,70.0,0.00010039650344595419,0.011584182070309673
02_day_of_week,Thursday,full,4h,14976,-5.866876010777951e-06,0.000529596546477884,0.006280678607726742,0.005756567866021189,0.014094299036709414,0.5911458333333334,0.288928952991453,0.06904380341880342,0.2719017094017094,0.27624198717948717,0.4518563034188034,70.0,115.0,150.0,0.00017850421352350043,0.03158493337641288
02_day_of_week,Thursday,full,12h,14976,-0.0003729157312625488,0.0002627758313010764,0.011603139919807881,0.011211159034610452,0.02691359017658899,0.8036191239316239,0.5741185897435898,0.2566773504273504,0.48203792735042733,0.42454594017094016,0.09341613247863248,105.0,240.0,385.0,-0.0006921477630114081,0.0578778741260772
02_day_of_week,Thursday,thinned144,15m,104,0.00014909854601660827,0.00036759163813460116,0.0017861066296274153,0.001199530293882256,0.0029398513204164857,0.057692307692307696,0.0,0.0,0.0,0.0,1.0,12.5,,,0.0003460340751216817,-0.009833327005581078
02_day_of_week,Thursday,thinned144,30m,104,0.00013224866484193193,0.0001310368021870678,0.002507499652145584,0.001981665376831643,0.00538351884081555,0.20192307692307693,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.9230769230769231,25.0,30.0,,9.55472567302218e-05,0.01064078347591869
02_day_of_week,Thursday,thinned144,1h,104,-4.540089193755366e-05,0.00024123660497499255,0.003412168686025341,0.0031855111128032965,0.007587035430436956,0.3076923076923077,0.0673076923076923,0.009615384615384616,0.0673076923076923,0.04807692307692308,0.8846153846153846,30.0,30.0,35.0,0.00016029241188408871,0.0010884359453848802
02_day_of_week,Thursday,thinned144,2h,104,-0.0006472616829144872,3.089937668193654e-05,0.004704483123762926,0.005742527326904445,0.012120792420189323,0.4423076923076923,0.17307692307692307,0.019230769230769232,0.17307692307692307,0.23076923076923078,0.5961538461538461,40.0,80.0,67.5,-0.0001852437893386516,0.03909486583099342
02_day_of_week,Thursday,thinned144,4h,104,-0.0004985624425352311,1.510510735153181e-05,0.007412250743515925,0.007688185885497578,0.019153504224866266,0.7019230769230769,0.3557692307692308,0.08653846153846154,0.3269230769230769,0.38461538461538464,0.28846153846153844,80.0,125.0,155.0,-0.00033598722560285177,0.08660630089778043
02_day_of_week,Thursday,thinned144,12h,104,0.00013198742963803996,0.0008291922551694197,0.011164740632138237,0.011827601246553854,0.026274227031346686,0.7980769230769231,0.5480769230769231,0.2403846153846154,0.46153846153846156,0.47115384615384615,0.0673076923076923,105.0,160.0,355.0,-0.00012573133914306478,0.03737840831411143
02_day_of_week,Friday,full,15m,14976,3.54043890233822e-05,4.548020335493064e-05,0.0013405368142644924,0.0013051059772085094,0.003152747128647189,0.07859241452991453,0.011351495726495726,0.0005341880341880342,0.011284722222222222,0.016826923076923076,0.9718883547008547,10.0,10.0,12.5,2.3922640342011192e-05,0.0014513952166411437
02_day_of_week,Friday,full,30m,14976,6.813473105726843e-05,8.710865437566717e-05,0.0019847602267766273,0.001863393330675811,0.004552652477336679,0.164196047008547,0.03392094017094017,0.002670940170940171,0.03365384615384615,0.042067307692307696,0.9242788461538461,20.0,20.0,25.0,5.1619108918821155e-05,0.005833091168226379
02_day_of_week,Friday,full,1h,14976,0.00012786768461240682,0.00019578915473827951,0.002833537305690137,0.00264577525705717,0.006555717728417877,0.2845219017094017,0.0827991452991453,0.01014957264957265,0.08166399572649573,0.08961004273504274,0.8287259615384616,30.0,35.0,45.0,0.00011484496164737568,0.015444739364188304
02_day_of_week,Friday,full,2h,14976,0.00025919536077876216,0.0004906935319397565,0.004243532983261744,0.003777950658969742,0.009459578558758132,0.43529647435897434,0.1700053418803419,0.03358707264957265,0.16533119658119658,0.1657986111111111,0.6688701923076923,45.0,65.0,80.0,0.00027455036591916837,0.03134913933526692
02_day_of_week,Friday,full,4h,14976,0.000523492874836147,0.00064595213419949,0.006240064786195987,0.005457609940141439,0.013798268186330426,0.5847355769230769,0.29914529914529914,0.08667200854700854,0.2796474358974359,0.2578125,0.4625400641025641,65.0,105.0,145.0,0.00029485980124510647,0.039330659872139406
02_day_of_week,Friday,full,12h,14976,0.001825267439135416,0.0019330372085306635,0.011239373814237008,0.009233079448660253,0.024486503870552213,0.7644230769230769,0.5440037393162394,0.25066773504273504,0.4473157051282051,0.39029113247863245,0.1623931623931624,95.0,210.0,335.0,0.000978113614218179,0.02315565190385499
02_day_of_week,Friday,thinned144,15m,104,0.00032115462304135655,7.604524031112891e-05,0.0012687876873124226,0.0014763997533186468,0.003170521129002993,0.11538461538461539,0.009615384615384616,0.0,0.009615384615384616,0.0,0.9903846153846154,15.0,10.0,,5.448767729820947e-05,-0.00021794239019646243
02_day_of_week,Friday,thinned144,30m,104,0.0002466991632887317,-0.0003396700645828532,0.001961745096601075,0.002279939989120572,0.004875898710548608,0.22115384615384615,0.0673076923076923,0.0,0.0673076923076923,0.019230769230769232,0.9134615384615384,15.0,30.0,,-0.0003751596100396992,0.039486937322072535
02_day_of_week,Friday,thinned144,1h,104,0.00016681289684345756,-0.0002408346639048986,0.0028468953704176014,0.003057145200119904,0.006695150074221522,0.2980769230769231,0.10576923076923077,0.009615384615384616,0.10576923076923077,0.04807692307692308,0.8461538461538461,25.0,30.0,35.0,-0.00032177885699580244,0.039549974406923344
02_day_of_week,Friday,thinned144,2h,104,0.0006821133937975781,0.0007641731360873427,0.004856457323019536,0.004752384660753117,0.011288314593659773,0.49038461538461536,0.19230769230769232,0.028846153846153848,0.19230769230769232,0.15384615384615385,0.6538461538461539,35.0,55.0,90.0,0.0005480299700667546,0.058325635061762665
02_day_of_week,Friday,thinned144,4h,104,-0.0006336201104161349,-0.0006347605016057134,0.008464832735368133,0.007130183270596224,0.01869098958234096,0.7115384615384616,0.3557692307692308,0.125,0.3557692307692308,0.2980769230769231,0.34615384615384615,85.0,115.0,140.0,-0.000985852834560097,0.11545245474393429
02_day_of_week,Friday,thinned144,12h,104,0.0016730180644850352,0.0028063007864511658,0.012796001017249536,0.009565494060202684,0.025723904534201376,0.7980769230769231,0.5576923076923077,0.2403846153846154,0.5,0.375,0.125,95.0,150.0,235.0,0.0018513771921386812,0.07583994677564987
02_day_of_week,Saturday,full,15m,14976,8.435235475840392e-06,5.912747330305557e-06,0.0007330424860174656,0.0007262948258791035,0.0017280813398250945,0.019297542735042736,0.003672542735042735,0.0005341880341880342,0.003605769230769231,0.0028044871794871795,0.9935897435897436,10.0,10.0,12.5,-1.564481568261389e-05,-0.006227557774811847
02_day_of_week,Saturday,full,30m,14976,1.7749102985068446e-05,3.6277486769042966e-06,0.0010744754595624073,0.001075288587969958,0.0025211693353328454,0.04420405982905983,0.008480235042735042,0.0011351495726495727,0.008346688034188034,0.008480235042735042,0.9831730769230769,20.0,20.0,20.0,-3.186179677994172e-05,-0.019474066951431737
02_day_of_week,Saturday,full,1h,14976,4.0969153794967606e-05,6.066950369865154e-05,0.0015717567337583116,0.0015249157471181607,0.00361005250906619,0.09481837606837606,0.020032051282051284,0.002403846153846154,0.01969818376068376,0.019297542735042736,0.9610042735042735,35.0,35.0,35.0,-2.02746893922523e-05,-0.046521072601623664
02_day_of_week,Saturday,full,2h,14976,0.0001195993561288717,0.00014092440620927515,0.0022970057718938452,0.0021202250448220106,0.005151833624735706,0.1860309829059829,0.04587339743589743,0.005542200854700855,0.044738247863247864,0.041666666666666664,0.9135950854700855,60.0,70.0,70.0,-7.521875981131299e-05,-0.08924380938268178
02_day_of_week,Saturday,full,4h,14976,0.00024868716222718165,0.00037179240511020506,0.003349304121019969,0.00294083438523568,0.007371875045970274,0.320178952991453,0.09875801282051282,0.017761752136752136,0.09581997863247864,0.08106303418803419,0.8231169871794872,105.0,130.0,160.0,2.070007215582148e-05,-0.14449679739281784
02_day_of_week,Saturday,full,12h,14976,0.0008553492581160965,0.0008528240754523964,0.006028484660360545,0.005014890929287974,0.013035090306167396,0.5777911324786325,0.28378739316239315,0.0907451923076923,0.2720352564102564,0.2012553418803419,0.5267094017094017,210.0,335.0,455.0,-0.00010209951886008817,-0.15212479681409374
02_day_of_week,Saturday,thinned144,15m,104,0.00016120888884288848,0.00023228125192575888,0.0010283092600479327,0.0007627968144856556,0.0018993765238032433,0.019230769230769232,0.0,0.0,0.0,0.0,1.0,12.5,,,0.00021072368891283944,-0.009833327005581078
02_day_of_week,Saturday,thinned144,30m,104,-1.8924276292598067e-05,-2.9574773359797302e-05,0.0013383205793171538,0.0012501288005091205,0.002800768719220495,0.0673076923076923,0.009615384615384616,0.0,0.009615384615384616,0.0,0.9903846153846154,20.0,20.0,,-6.506431881664332e-05,-0.018205370370235157
02_day_of_week,Saturday,thinned144,1h,104,-8.536458115855947e-05,6.351572069418499e-05,0.0017890647525764525,0.00158145081736899,0.004106137769783908,0.14423076923076922,0.009615384615384616,0.0,0.009615384615384616,0.038461538461538464,0.9519230769230769,35.0,20.0,,-1.7428472396718853e-05,-0.05660387174692281
02_day_of_week,Saturday,thinned144,2h,104,-0.0006018804989018666,-1.0822560741252651e-05,0.002509093465217549,0.0029336604921698095,0.0058707518824874915,0.21153846153846154,0.038461538461538464,0.0,0.038461538461538464,0.057692307692307696,0.9038461538461539,50.0,82.5,,-0.0002269657267618408,-0.09552051878439119
02_day_of_week,Saturday,thinned144,4h,104,-3.5697041222382476e-05,0.00011611764967467408,0.003621006519458514,0.0033814164106996114,0.007888128390838002,0.36538461538461536,0.10576923076923077,0.0,0.10576923076923077,0.08653846153846154,0.8076923076923077,85.0,150.0,,-0.0002349746832797095,-0.13454754525606571
02_day_of_week,Saturday,thinned144,12h,104,0.00040118222233599676,0.001064018183998483,0.006624379862972818,0.004813528060985783,0.012530794319519898,0.6153846153846154,0.23076923076923078,0.0673076923076923,0.22115384615384615,0.18269230769230768,0.5961538461538461,177.5,295.0,525.0,0.0001090945896859985,-0.20300620707050399
02_day_of_week,Sunday,full,15m,14976,1.8812042835473848e-05,-1.512308865914136e-07,0.0008212317819370485,0.0008307410344199906,0.002046390975834308,0.03211805555555555,0.0030048076923076925,0.00020032051282051281,0.0030048076923076925,0.0035389957264957265,0.9934561965811965,10.0,15.0,10.0,-2.170879389951086e-05,-0.006828519313273386
02_day_of_week,Sunday,full,30m,14976,3.951145816617481e-05,-1.0125281685924303e-05,0.0012152702836218943,0.0012401360949273466,0.0030321851328174395,0.07725694444444445,0.012086004273504274,0.000734508547008547,0.011952457264957264,0.012286324786324786,0.975761217948718,20.0,25.0,25.0,-4.561482714277032e-05,-0.01586829772066251
02_day_of_week,Sunday,full,1h,14976,6.953394514606257e-05,3.961701703047993e-05,0.0018143987722022414,0.0018351037586443186,0.004492464451799785,0.16052350427350429,0.03579059829059829,0.003405448717948718,0.035389957264957264,0.038795405982905984,0.9258146367521367,35.0,40.0,45.0,-4.132717606042391e-05,-0.03082929909735016
