investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
03_trend_regime,spread_Q3,thinned144,12h,204,0.0011874492799578576,0.001439047210097244,0.009352784508571577,0.008136324739159262,0.020649603605132027,0.7058823529411765,0.46078431372549017,0.18137254901960784,0.3872549019607843,0.38235294117647056,0.23039215686274508,125.0,210.0,335.0,0.0004841236157847595,-0.036905151263565805
03_trend_regime,spread_Q4,full,15m,26340,4.316780666956503e-05,-0.00010550459342972829,0.001446015626070607,0.001499338235671388,0.0034632055356357376,0.09517843583902809,0.01624905087319666,0.0011769172361427486,0.016059225512528474,0.012718299164768413,0.9712224753227031,10.0,15.0,15.0,-0.00012706215644264773,0.006225898506947396
03_trend_regime,spread_Q4,full,30m,26340,8.735607223839595e-05,-0.000138301133645935,0.002080953833881072,0.0021171293472116437,0.004945223967738964,0.1860668185269552,0.045406226271829914,0.005732725892179195,0.044874715261959,0.03466211085801063,0.9204631738800304,15.0,20.0,25.0,-0.000173790679102781,0.017053960276339226
03_trend_regime,spread_Q4,full,1h,26340,0.00015893741604515755,-0.00023441073515639843,0.002964328235076863,0.0030135023869444777,0.007047332360830168,0.30550493545937735,0.10223993925588458,0.02152619589977221,0.10018982536066819,0.07987851176917236,0.8199316628701595,25.0,35.0,45.0,-0.00031535492824730227,0.03397056899836076
03_trend_regime,spread_Q4,full,2h,26340,0.0002837493835268346,-0.00016946924955701936,0.00431637723257261,0.004239512476520602,0.010186355532003016,0.44669703872437355,0.19483675018982535,0.05037965072133637,0.1878891419893698,0.1583902809415338,0.6537205770690965,40.0,60.0,70.0,-0.0003856124155776075,0.05390708474344014
03_trend_regime,spread_Q4,full,4h,26340,0.00039923549693088767,-0.0002469678368856587,0.0063188235825344385,0.006028655641286518,0.014676574034975198,0.5816249050873197,0.3204252088078967,0.11100987091875475,0.3014806378132118,0.27145026575550496,0.4270690964312832,60.0,95.0,135.0,-0.0005980601698400423,0.06116386178791533
03_trend_regime,spread_Q4,full,12h,26286,0.0016319904164032225,0.000892330037266964,0.011908545062849885,0.010703244934281209,0.026908340204845258,0.7672905729285551,0.568972076390474,0.29407289051205965,0.47416875903522787,0.4261964543863654,0.09963478657840676,90.0,200.0,315.0,-6.25935570455205e-05,0.05000870581087774
03_trend_regime,spread_Q4,thinned144,15m,173,8.078957413784664e-05,-0.00020803266633950823,0.0015078354640554181,0.0016927081611420869,0.0037756303017786323,0.1329479768786127,0.023121387283236993,0.005780346820809248,0.023121387283236993,0.011560693641618497,0.9653179190751445,15.0,12.5,15.0,-0.00022959022935242768,0.013288060277655915
03_trend_regime,spread_Q4,thinned144,30m,173,0.0003432534599389813,-0.00015880090360576027,0.0022225957807033847,0.0021795668469618557,0.005835411471321696,0.24277456647398843,0.08092485549132948,0.023121387283236993,0.08092485549132948,0.06358381502890173,0.8554913294797688,15.0,27.5,30.0,-0.00019429044906260629,0.05310410050570971
03_trend_regime,spread_Q4,thinned144,1h,173,0.00022307655229116972,-0.00022099291022870116,0.0038252480931024735,0.0030792330552418257,0.008029530201342134,0.3930635838150289,0.12138728323699421,0.03468208092485549,0.11560693641618497,0.10404624277456648,0.7803468208092486,30.0,30.0,30.0,-0.000301937103319605,0.049387680053877545
03_trend_regime,spread_Q4,thinned144,2h,173,0.00013044090445505177,-9.092173345925936e-05,0.00574966353451134,0.005714891964702984,0.012454940900978697,0.5664739884393064,0.23699421965317918,0.05202312138728324,0.23121387283236994,0.2023121387283237,0.5664739884393064,40.0,60.0,35.0,-0.0003070648994798475,0.09723181558644028
03_trend_regime,spread_Q4,thinned144,4h,173,0.0001994703377721698,-0.001402991136977616,0.008311065064567247,0.0073856474258969795,0.01932966025890624,0.7109826589595376,0.4161849710982659,0.16184971098265896,0.37572254335260113,0.34104046242774566,0.2832369942196532,55.0,100.0,155.0,-0.0017540834699319996,0.13540576732730464
03_trend_regime,spread_Q4,thinned144,12h,172,0.0011399017292848832,0.001369006686330887,0.012553198897302775,0.011593377481900868,0.029828088748689523,0.7965116279069767,0.5755813953488372,0.3081395348837209,0.48255813953488375,0.43023255813953487,0.0872093023255814,65.0,140.0,235.0,0.00041408309201840243,0.058398086310533615
